id,label
9940,neural
9941,neural
9942,happy
9943,happy
9944,neural
9945,happy
9946,happy
9947,surprise
9948,angry
9949,happy
9950,happy
9951,angry
9952,happy
9953,happy
9954,angry
9955,neural
9956,angry
9957,angry
9958,neural
9959,angry
9960,neural
9961,angry
9962,angry
9963,neural
9964,happy
9965,angry
9966,angry
9967,angry
9968,neural
9969,happy
9970,angry
9971,sad
9972,angry
9973,happy
9974,angry
9975,neural
9976,happy
9977,neural
9978,happy
9979,sad
9980,neural
9981,neural
9982,neural
9983,happy
9984,sad
9985,sad
9986,sad
9987,sad
9988,surprise
9989,happy
9990,angry
9991,surprise
9992,neural
9993,angry
9994,happy
9995,happy
9996,neural
9997,angry
9998,sad
9999,happy
10000,neural
10001,sad
10002,angry
10003,fear
10004,happy
10005,neural
10006,happy
10007,neural
10008,sad
10009,neural
10010,angry
10011,happy
10012,angry
10013,fear
10014,angry
10015,neural
10016,neural
10017,sad
10018,happy
10019,happy
10020,angry
10021,surprise
10022,neural
10023,neural
10024,sad
10025,angry
10026,happy
10027,happy
10028,neural
10029,neural
10030,happy
10031,neural
10032,happy
10033,happy
10034,angry
10035,happy
10036,happy
10037,sad
10038,happy
10039,neural
10040,sad
10041,surprise
10042,happy
10043,happy
10044,angry
10045,happy
10046,neural
10047,happy
10048,angry
10049,angry
10050,neural
10051,angry
10052,surprise
10053,happy
10054,happy
10055,surprise
10056,neural
10057,happy
10058,neural
10059,angry
10060,neural
10061,happy
10062,angry
10063,neural
10064,angry
10065,neural
10066,angry
10067,happy
10068,neural
10069,happy
10070,sad
10071,happy
10072,neural
10073,neural
10074,fear
10075,angry
10076,angry
10077,happy
10078,happy
10079,happy
10080,neural
10081,surprise
10082,neural
10083,angry
10084,neural
10085,angry
10086,neural
10087,sad
10088,fear
10089,neural
10090,happy
10091,happy
10092,angry
10093,happy
10094,happy
10095,angry
10096,angry
10097,angry
10098,angry
10099,happy
10100,angry
10101,happy
10102,neural
10103,angry
10104,happy
10105,happy
10106,neural
10107,neural
10108,neural
10109,angry
10110,neural
10111,neural
10112,angry
10113,happy
10114,happy
10115,happy
10116,neural
10117,neural
10118,angry
10119,happy
10120,happy
10121,happy
10122,sad
10123,angry
10124,neural
10125,neural
10126,angry
10127,angry
10128,happy
10129,happy
10130,neural
10131,angry
10132,happy
10133,neural
10134,happy
10135,angry
10136,neural
10137,neural
10138,neural
10139,sad
10140,neural
10141,angry
10142,neural
10143,happy
10144,neural
10145,happy
10146,happy
10147,neural
10148,happy
10149,neural
10150,fear
10151,angry
10152,angry
10153,angry
10154,happy
10155,happy
10156,neural
10157,angry
10158,neural
10159,angry
10160,happy
10161,neural
10162,neural
10163,happy
10164,happy
10165,sad
10166,sad
10167,happy
10168,angry
10169,angry
10170,happy
10171,happy
10172,happy
10173,neural
10174,happy
10175,neural
10176,surprise
10177,angry
10178,angry
10179,angry
10180,happy
10181,neural
10182,sad
10183,angry
10184,neural
10185,happy
10186,happy
10187,happy
10188,neural
10189,happy
10190,sad
10191,neural
10192,neural
10193,happy
10194,happy
10195,neural
10196,angry
10197,neural
10198,angry
10199,neural
10200,happy
10201,neural
10202,neural
10203,neural
10204,angry
10205,angry
10206,happy
10207,angry
10208,angry
10209,happy
10210,neural
10211,neural
10212,happy
10213,angry
10214,happy
10215,angry
10216,happy
10217,neural
10218,angry
10219,angry
10220,neural
10221,neural
10222,angry
10223,sad
10224,angry
10225,neural
10226,angry
10227,happy
10228,happy
10229,neural
10230,happy
10231,angry
10232,happy
10233,angry
10234,happy
10235,happy
10236,fear
10237,happy
10238,angry
10239,fear
10240,neural
10241,angry
10242,happy
10243,neural
10244,angry
10245,neural
10246,happy
10247,angry
10248,angry
10249,happy
10250,happy
10251,neural
10252,neural
10253,sad
10254,fear
10255,neural
10256,happy
10257,neural
10258,angry
10259,happy
10260,happy
10261,happy
10262,angry
10263,neural
10264,happy
10265,happy
10266,happy
10267,happy
10268,angry
10269,happy
10270,happy
10271,surprise
10272,happy
10273,happy
10274,happy
10275,happy
10276,happy
10277,happy
10278,neural
10279,sad
10280,angry
10281,happy
10282,angry
10283,neural
10284,neural
10285,neural
10286,sad
10287,happy
10288,neural
10289,neural
10290,angry
10291,happy
10292,happy
10293,fear
10294,happy
10295,happy
10296,sad
10297,angry
10298,happy
10299,happy
10300,happy
10301,fear
10302,angry
10303,happy
10304,neural
10305,happy
10306,angry
10307,neural
10308,neural
10309,neural
10310,neural
10311,angry
10312,fear
10313,happy
10314,angry
10315,happy
10316,neural
10317,neural
10318,happy
10319,happy
10320,happy
10321,angry
10322,surprise
10323,neural
10324,neural
10325,happy
10326,fear
10327,happy
10328,happy
10329,neural
10330,happy
10331,neural
10332,neural
10333,angry
10334,angry
10335,angry
10336,happy
10337,neural
10338,sad
10339,neural
10340,happy
10341,fear
10342,happy
10343,happy
10344,neural
10345,angry
10346,happy
10347,angry
10348,neural
10349,neural
10350,sad
10351,angry
10352,sad
10353,happy
10354,neural
10355,neural
10356,happy
10357,surprise
10358,neural
10359,angry
10360,neural
10361,neural
10362,angry
10363,happy
10364,neural
10365,angry
10366,angry
10367,happy
10368,neural
10369,happy
10370,angry
10371,neural
10372,sad
10373,angry
10374,happy
10375,happy
10376,surprise
10377,angry
10378,neural
10379,neural
10380,fear
10381,neural
10382,angry
10383,happy
10384,neural
10385,happy
10386,surprise
10387,happy
10388,surprise
10389,angry
10390,sad
10391,happy
10392,happy
10393,angry
10394,angry
10395,neural
10396,happy
10397,happy
10398,happy
10399,neural
10400,happy
10401,happy
10402,happy
10403,neural
10404,angry
10405,angry
10406,happy
10407,neural
10408,happy
10409,surprise
10410,angry
10411,sad
10412,happy
10413,happy
10414,happy
10415,fear
10416,neural
10417,happy
10418,happy
10419,neural
10420,happy
10421,happy
10422,surprise
10423,happy
10424,neural
10425,happy
10426,neural
10427,neural
10428,angry
10429,angry
10430,angry
10431,happy
10432,neural
10433,angry
10434,happy
10435,happy
10436,neural
10437,happy
10438,sad
10439,sad
10440,angry
10441,angry
10442,sad
10443,happy
10444,happy
10445,happy
10446,happy
10447,happy
10448,happy
10449,happy
10450,happy
10451,angry
10452,neural
10453,angry
10454,happy
10455,happy
10456,angry
10457,neural
10458,neural
10459,happy
10460,angry
10461,happy
10462,sad
10463,happy
10464,neural
10465,happy
10466,angry
10467,angry
10468,fear
10469,angry
10470,happy
10471,angry
10472,happy
10473,neural
10474,neural
10475,happy
10476,happy
10477,angry
10478,angry
10479,angry
10480,happy
10481,angry
10482,angry
10483,angry
10484,happy
10485,angry
10486,fear
10487,angry
10488,neural
10489,angry
10490,angry
10491,happy
10492,surprise
10493,neural
10494,happy
10495,neural
10496,neural
10497,angry
10498,fear
10499,neural
10500,happy
10501,neural
10502,neural
10503,angry
10504,fear
10505,happy
10506,happy
10507,neural
10508,happy
10509,happy
10510,neural
10511,happy
10512,neural
10513,neural
10514,happy
10515,neural
10516,neural
10517,happy
10518,angry
10519,neural
10520,neural
10521,angry
10522,sad
10523,neural
10524,surprise
10525,happy
10526,sad
10527,neural
10528,angry
10529,happy
10530,angry
10531,happy
10532,happy
10533,surprise
10534,angry
10535,happy
10536,happy
10537,happy
10538,happy
10539,angry
10540,happy
10541,happy
10542,neural
10543,happy
10544,happy
10545,happy
10546,sad
10547,angry
10548,neural
10549,angry
10550,happy
10551,neural
10552,neural
10553,happy
10554,angry
10555,sad
10556,happy
10557,angry
10558,happy
10559,neural
10560,happy
10561,happy
10562,neural
10563,fear
10564,angry
10565,angry
10566,sad
10567,angry
10568,neural
10569,angry
10570,neural
10571,happy
10572,angry
10573,neural
10574,happy
10575,angry
10576,happy
10577,angry
10578,neural
10579,neural
10580,neural
10581,neural
10582,angry
10583,happy
10584,angry
10585,happy
10586,sad
10587,neural
10588,sad
10589,sad
10590,neural
10591,angry
10592,neural
10593,fear
10594,angry
10595,angry
10596,neural
10597,happy
10598,surprise
10599,happy
10600,happy
10601,fear
10602,neural
10603,neural
10604,happy
10605,happy
10606,neural
10607,sad
10608,neural
10609,happy
10610,fear
10611,happy
10612,sad
10613,angry
10614,angry
10615,neural
10616,angry
10617,fear
10618,happy
10619,neural
10620,neural
10621,angry
10622,angry
10623,angry
10624,surprise
10625,happy
10626,angry
10627,happy
10628,sad
10629,sad
10630,angry
10631,neural
10632,happy
10633,angry
10634,neural
10635,happy
10636,happy
10637,neural
10638,surprise
10639,happy
10640,angry
10641,happy
10642,happy
10643,neural
10644,neural
10645,neural
10646,angry
10647,neural
10648,sad
10649,sad
10650,fear
10651,happy
10652,happy
10653,neural
10654,neural
10655,happy
10656,happy
10657,surprise
10658,neural
10659,happy
10660,happy
10661,neural
10662,neural
10663,neural
10664,happy
10665,angry
10666,fear
10667,angry
10668,neural
10669,neural
10670,neural
10671,happy
10672,angry
10673,happy
10674,happy
10675,neural
10676,happy
10677,neural
10678,angry
10679,happy
10680,happy
10681,angry
10682,neural
10683,neural
10684,sad
10685,happy
10686,happy
10687,happy
10688,neural
10689,sad
10690,neural
10691,happy
10692,happy
10693,angry
10694,angry
10695,angry
10696,fear
10697,neural
10698,angry
10699,happy
10700,neural
10701,angry
10702,happy
10703,sad
10704,neural
10705,neural
10706,angry
10707,happy
10708,sad
10709,surprise
10710,neural
10711,neural
10712,happy
10713,neural
10714,happy
10715,happy
10716,happy
10717,happy
10718,sad
10719,happy
10720,happy
10721,happy
10722,angry
10723,happy
10724,happy
10725,angry
10726,angry
10727,neural
10728,neural
10729,angry
10730,neural
10731,angry
10732,angry
10733,surprise
10734,neural
10735,happy
10736,neural
10737,neural
10738,neural
10739,neural
10740,neural
10741,happy
10742,fear
10743,neural
10744,angry
10745,neural
10746,happy
10747,neural
10748,happy
10749,angry
10750,neural
10751,angry
10752,sad
10753,happy
10754,angry
10755,neural
10756,happy
10757,happy
10758,happy
10759,neural
10760,neural
10761,sad
10762,happy
10763,neural
10764,neural
10765,happy
10766,sad
10767,happy
10768,angry
10769,neural
10770,happy
10771,angry
10772,happy
10773,happy
10774,happy
10775,neural
10776,happy
10777,sad
10778,surprise
10779,neural
10780,happy
10781,neural
10782,happy
10783,neural
10784,neural
10785,angry
10786,happy
10787,neural
10788,neural
10789,sad
10790,angry
10791,sad
10792,angry
10793,neural
10794,happy
10795,happy
10796,happy
10797,neural
10798,happy
10799,angry
10800,surprise
10801,neural
10802,happy
10803,happy
10804,angry
10805,neural
10806,happy
10807,angry
10808,sad
10809,neural
10810,neural
10811,neural
10812,angry
10813,sad
10814,neural
10815,neural
10816,happy
10817,neural
10818,happy
10819,sad
10820,happy
10821,neural
10822,happy
10823,neural
10824,happy
10825,neural
10826,happy
10827,sad
10828,angry
10829,surprise
10830,happy
10831,happy
10832,surprise
10833,neural
10834,angry
10835,happy
10836,neural
10837,happy
10838,angry
10839,neural
10840,happy
10841,neural
10842,fear
10843,happy
10844,sad
10845,happy
10846,happy
10847,angry
10848,happy
10849,happy
10850,angry
10851,angry
10852,neural
10853,happy
10854,happy
10855,happy
10856,neural
10857,surprise
10858,happy
10859,angry
10860,neural
10861,angry
10862,angry
10863,happy
10864,neural
10865,happy
10866,surprise
10867,neural
10868,neural
10869,happy
10870,angry
10871,happy
10872,happy
10873,happy
10874,neural
10875,neural
10876,happy
10877,happy
10878,angry
10879,angry
10880,happy
10881,neural
10882,sad
10883,neural
10884,neural
10885,happy
10886,angry
10887,happy
10888,neural
10889,happy
10890,happy
10891,happy
10892,happy
10893,happy
10894,angry
10895,happy
10896,angry
10897,neural
10898,angry
10899,happy
10900,sad
10901,angry
10902,angry
10903,angry
10904,happy
10905,angry
10906,sad
10907,neural
10908,angry
10909,surprise
10910,sad
10911,happy
10912,happy
10913,neural
10914,happy
10915,angry
10916,happy
10917,angry
10918,sad
10919,neural
10920,fear
10921,happy
10922,happy
10923,happy
10924,angry
10925,sad
10926,angry
10927,happy
10928,neural
10929,neural
10930,happy
10931,neural
10932,happy
10933,happy
10934,fear
10935,happy
10936,angry
10937,neural
10938,happy
10939,neural
10940,neural
10941,happy
10942,angry
10943,neural
10944,surprise
10945,happy
10946,neural
10947,angry
10948,happy
10949,angry
10950,neural
10951,angry
10952,angry
10953,happy
10954,sad
10955,neural
10956,neural
10957,happy
10958,sad
10959,happy
10960,happy
10961,happy
10962,angry
10963,angry
10964,happy
10965,fear
10966,surprise
10967,happy
10968,neural
10969,neural
10970,neural
10971,angry
10972,angry
10973,happy
10974,neural
10975,angry
10976,happy
10977,neural
10978,neural
10979,neural
10980,neural
10981,happy
10982,fear
10983,happy
10984,happy
10985,happy
10986,neural
10987,neural
10988,angry
10989,happy
10990,surprise
10991,angry
10992,angry
10993,angry
10994,neural
10995,happy
10996,angry
10997,happy
10998,surprise
10999,angry
11000,happy
11001,neural
11002,surprise
11003,angry
11004,happy
11005,neural
11006,neural
11007,angry
11008,neural
11009,happy
11010,happy
11011,neural
11012,neural
11013,happy
11014,angry
11015,happy
11016,happy
11017,angry
11018,angry
11019,neural
11020,neural
11021,neural
11022,angry
11023,angry
11024,angry
11025,neural
11026,angry
11027,neural
11028,angry
11029,happy
11030,fear
11031,neural
11032,sad
11033,neural
11034,fear
11035,angry
11036,angry
11037,happy
11038,neural
11039,happy
11040,happy
11041,sad
11042,happy
11043,happy
11044,neural
11045,neural
11046,angry
11047,happy
11048,angry
11049,happy
11050,happy
11051,happy
11052,happy
11053,neural
11054,neural
11055,fear
11056,happy
11057,happy
11058,neural
11059,neural
11060,happy
11061,happy
11062,neural
11063,angry
11064,happy
11065,neural
11066,fear
11067,happy
11068,angry
11069,happy
11070,neural
11071,happy
11072,neural
11073,angry
11074,neural
11075,angry
11076,happy
11077,happy
11078,happy
11079,happy
11080,neural
11081,neural
11082,surprise
11083,happy
11084,neural
11085,neural
11086,happy
11087,neural
11088,angry
11089,happy
11090,angry
11091,happy
11092,angry
11093,sad
11094,angry
11095,fear
11096,happy
11097,happy
11098,angry
11099,neural
11100,angry
11101,angry
11102,happy
11103,happy
11104,neural
11105,happy
11106,neural
11107,sad
11108,happy
11109,angry
11110,neural
11111,neural
11112,neural
11113,neural
11114,neural
11115,happy
11116,angry
11117,surprise
11118,happy
11119,angry
11120,sad
11121,happy
11122,neural
11123,angry
11124,angry
11125,angry
11126,angry
11127,angry
11128,happy
11129,neural
11130,angry
11131,happy
11132,neural
11133,happy
11134,neural
11135,happy
11136,neural
11137,angry
11138,angry
11139,happy
11140,angry
11141,neural
11142,neural
11143,angry
11144,neural
11145,angry
11146,angry
11147,happy
11148,happy
11149,neural
11150,angry
11151,sad
11152,happy
11153,angry
11154,neural
11155,happy
11156,sad
11157,neural
11158,angry
11159,neural
11160,surprise
11161,neural
11162,angry
11163,neural
11164,happy
11165,angry
11166,sad
11167,neural
11168,neural
11169,angry
11170,sad
11171,neural
11172,happy
11173,happy
11174,neural
11175,surprise
11176,sad
11177,sad
11178,happy
11179,happy
11180,sad
11181,happy
11182,happy
11183,neural
11184,happy
11185,sad
11186,happy
11187,neural
11188,happy
11189,happy
11190,angry
11191,neural
11192,neural
11193,angry
11194,happy
11195,neural
11196,happy
11197,neural
11198,angry
11199,angry
11200,angry
11201,sad
11202,angry
11203,sad
11204,happy
11205,fear
11206,angry
11207,neural
11208,happy
11209,neural
11210,surprise
11211,surprise
11212,neural
11213,angry
11214,angry
11215,happy
11216,neural
11217,neural
11218,happy
11219,happy
11220,happy
11221,happy
11222,happy
11223,neural
11224,neural
11225,neural
11226,happy
11227,angry
11228,neural
11229,sad
11230,happy
11231,happy
11232,happy
11233,happy
11234,happy
11235,neural
11236,happy
11237,neural
11238,happy
11239,happy
11240,angry
11241,neural
11242,happy
11243,sad
11244,happy
11245,angry
11246,happy
11247,happy
11248,happy
11249,happy
11250,happy
11251,happy
11252,happy
11253,happy
11254,angry
11255,happy
11256,neural
11257,happy
11258,happy
11259,angry
11260,neural
11261,sad
11262,angry
11263,happy
11264,fear
11265,happy
11266,neural
11267,fear
11268,happy
11269,neural
11270,happy
11271,angry
11272,happy
11273,neural
11274,sad
11275,angry
11276,happy
11277,angry
11278,angry
11279,sad
11280,neural
11281,sad
11282,happy
11283,surprise
11284,sad
11285,happy
11286,neural
11287,angry
11288,neural
11289,neural
11290,neural
11291,neural
11292,neural
11293,neural
11294,surprise
11295,neural
11296,happy
11297,neural
11298,neural
11299,happy
11300,sad
11301,angry
11302,happy
11303,angry
11304,neural
11305,neural
11306,happy
11307,sad
11308,happy
11309,neural
11310,neural
11311,neural
11312,happy
11313,angry
11314,angry
11315,neural
11316,angry
11317,happy
11318,sad
11319,sad
11320,neural
11321,neural
11322,neural
11323,angry
11324,happy
11325,happy
11326,neural
11327,neural
11328,neural
11329,sad
11330,angry
11331,fear
11332,neural
11333,happy
11334,sad
11335,neural
11336,neural
11337,sad
11338,happy
11339,neural
11340,angry
11341,angry
11342,neural
11343,happy
11344,surprise
11345,happy
11346,sad
11347,neural
11348,happy
11349,fear
11350,sad
11351,neural
11352,happy
11353,happy
11354,happy
11355,happy
11356,angry
11357,angry
11358,happy
11359,angry
11360,neural
11361,happy
11362,angry
11363,neural
11364,angry
11365,neural
11366,neural
11367,happy
11368,neural
11369,happy
11370,angry
11371,happy
11372,surprise
11373,sad
11374,happy
11375,neural
11376,neural
11377,neural
11378,angry
11379,sad
11380,neural
11381,happy
11382,happy
11383,angry
11384,happy
11385,neural
11386,angry
11387,neural
11388,neural
11389,neural
11390,neural
11391,neural
11392,neural
11393,surprise
11394,happy
11395,angry
11396,angry
11397,angry
11398,neural
11399,sad
11400,neural
11401,angry
11402,happy
11403,happy
11404,angry
11405,neural
11406,angry
11407,angry
11408,happy
11409,angry
11410,happy
11411,happy
11412,happy
11413,angry
11414,sad
11415,surprise
11416,happy
11417,sad
11418,neural
11419,happy
11420,sad
11421,angry
11422,angry
11423,happy
11424,sad
11425,happy
11426,neural
11427,angry
11428,neural
11429,neural
11430,happy
11431,sad
11432,angry
11433,happy
11434,angry
11435,neural
11436,happy
11437,happy
11438,neural
11439,happy
11440,happy
11441,angry
11442,neural
11443,happy
11444,happy
11445,angry
11446,neural
11447,angry
11448,angry
11449,surprise
11450,neural
11451,fear
11452,angry
11453,surprise
11454,neural
11455,happy
11456,happy
11457,sad
11458,happy
11459,happy
11460,happy
11461,happy
11462,angry
11463,neural
11464,neural
11465,happy
11466,neural
11467,neural
11468,happy
11469,happy
11470,neural
11471,neural
11472,neural
11473,happy
11474,neural
11475,sad
11476,angry
11477,neural
11478,angry
11479,neural
11480,neural
11481,sad
11482,angry
11483,sad
11484,angry
11485,neural
11486,neural
11487,sad
11488,happy
11489,neural
11490,neural
11491,angry
11492,happy
11493,surprise
11494,happy
11495,happy
11496,neural
11497,angry
11498,neural
11499,neural
11500,happy
11501,sad
11502,neural
11503,happy
11504,angry
11505,happy
11506,happy
11507,neural
11508,fear
11509,neural
11510,happy
11511,happy
11512,neural
11513,neural
11514,neural
11515,neural
11516,sad
11517,happy
11518,neural
11519,angry
11520,sad
11521,neural
11522,neural
11523,happy
11524,neural
11525,angry
11526,neural
11527,neural
11528,angry
11529,neural
11530,angry
11531,happy
11532,neural
11533,happy
11534,happy
11535,happy
11536,happy
11537,angry
11538,happy
11539,angry
11540,happy
11541,neural
11542,angry
11543,happy
11544,happy
11545,neural
11546,happy
11547,fear
11548,happy
11549,happy
11550,happy
11551,happy
11552,sad
11553,happy
11554,angry
11555,happy
11556,fear
11557,happy
11558,angry
11559,happy
11560,happy
11561,fear
11562,neural
11563,happy
11564,neural
11565,neural
11566,angry
11567,neural
11568,neural
11569,angry
11570,sad
11571,angry
11572,angry
11573,happy
11574,neural
11575,angry
11576,sad
11577,neural
11578,angry
11579,neural
11580,neural
11581,happy
11582,happy
11583,happy
11584,angry
11585,happy
11586,happy
11587,neural
11588,happy
11589,fear
11590,angry
11591,neural
11592,sad
11593,neural
11594,neural
11595,angry
11596,angry
11597,happy
11598,happy
11599,fear
11600,happy
11601,neural
11602,neural
11603,angry
11604,neural
11605,neural
11606,happy
11607,happy
11608,angry
11609,happy
11610,sad
11611,neural
11612,happy
11613,fear
11614,happy
11615,happy
11616,angry
11617,happy
11618,surprise
11619,angry
11620,neural
11621,neural
11622,surprise
11623,sad
11624,neural
11625,neural
11626,sad
11627,happy
11628,angry
11629,happy
11630,sad
11631,sad
11632,sad
11633,sad
11634,neural
11635,fear
11636,neural
11637,neural
11638,angry
11639,sad
11640,neural
11641,sad
11642,fear
11643,happy
11644,happy
11645,angry
11646,neural
11647,sad
11648,happy
11649,neural
11650,angry
11651,happy
11652,happy
11653,sad
11654,neural
11655,neural
11656,happy
11657,angry
11658,happy
11659,happy
11660,neural
11661,happy
11662,sad
11663,neural
11664,happy
11665,neural
11666,surprise
11667,neural
11668,angry
11669,neural
11670,angry
11671,neural
11672,happy
11673,neural
11674,sad
11675,happy
11676,neural
11677,angry
11678,happy
11679,happy
11680,neural
11681,neural
11682,surprise
11683,neural
11684,happy
11685,angry
11686,happy
11687,happy
11688,angry
11689,happy
11690,happy
11691,happy
11692,neural
11693,angry
11694,neural
11695,angry
11696,happy
11697,neural
11698,neural
11699,neural
11700,angry
11701,neural
11702,neural
11703,sad
11704,angry
11705,happy
11706,happy
11707,surprise
11708,angry
11709,neural
11710,neural
11711,happy
11712,angry
11713,surprise
11714,happy
11715,happy
11716,happy
11717,neural
11718,happy
11719,happy
11720,happy
11721,neural
11722,sad
11723,neural
11724,angry
11725,happy
11726,fear
11727,happy
11728,surprise
11729,happy
11730,angry
11731,neural
11732,neural
11733,sad
11734,sad
11735,fear
11736,neural
11737,happy
11738,neural
11739,happy
11740,happy
11741,neural
11742,happy
11743,neural
11744,neural
11745,angry
11746,happy
11747,neural
11748,happy
11749,angry
11750,neural
11751,sad
11752,happy
11753,neural
11754,happy
11755,sad
11756,happy
11757,neural
11758,happy
11759,happy
11760,neural
11761,happy
11762,happy
11763,happy
11764,angry
11765,sad
11766,neural
11767,happy
11768,angry
11769,neural
11770,neural
11771,happy
11772,angry
11773,neural
11774,angry
11775,angry
11776,angry
11777,neural
11778,neural
11779,neural
11780,neural
11781,sad
11782,angry
11783,angry
11784,happy
11785,happy
11786,neural
11787,sad
11788,fear
11789,surprise
11790,neural
11791,angry
11792,angry
11793,happy
11794,angry
11795,sad
11796,angry
11797,happy
11798,neural
11799,angry
11800,neural
11801,happy
11802,neural
11803,neural
11804,happy
11805,angry
11806,happy
11807,neural
11808,happy
11809,neural
11810,angry
11811,happy
11812,neural
11813,neural
11814,angry
11815,happy
11816,neural
11817,angry
11818,surprise
11819,happy
11820,neural
11821,happy
11822,neural
11823,happy
11824,neural
11825,neural
11826,neural
11827,neural
11828,neural
11829,neural
11830,happy
11831,neural
11832,neural
11833,happy
11834,happy
11835,happy
11836,happy
11837,angry
11838,neural
11839,sad
11840,happy
11841,happy
11842,happy
11843,fear
11844,angry
11845,angry
11846,neural
11847,happy
11848,happy
11849,angry
11850,sad
11851,neural
11852,neural
11853,fear
11854,happy
11855,happy
11856,happy
11857,angry
11858,neural
11859,happy
11860,neural
11861,neural
11862,neural
11863,happy
11864,neural
11865,neural
11866,happy
11867,happy
11868,sad
11869,neural
11870,sad
11871,neural
11872,neural
11873,neural
11874,sad
11875,happy
11876,happy
11877,neural
11878,sad
11879,happy
11880,happy
11881,angry
11882,neural
11883,happy
11884,neural
11885,fear
11886,angry
11887,neural
11888,neural
11889,neural
11890,happy
11891,angry
11892,angry
11893,neural
11894,happy
11895,angry
11896,sad
11897,happy
11898,fear
11899,angry
11900,neural
11901,happy
11902,neural
11903,happy
11904,angry
11905,happy
11906,neural
11907,angry
11908,happy
11909,angry
11910,happy
11911,neural
11912,sad
11913,happy
11914,neural
11915,angry
11916,angry
11917,happy
11918,happy
11919,angry
11920,angry
11921,sad
11922,fear
11923,angry
11924,angry
11925,sad
11926,neural
11927,neural
11928,sad
11929,angry
11930,sad
11931,sad
11932,happy
11933,neural
11934,sad
11935,happy
11936,happy
11937,angry
11938,fear
11939,angry
11940,happy
11941,neural
11942,angry
11943,neural
11944,neural
11945,neural
11946,angry
11947,happy
11948,happy
11949,happy
11950,angry
11951,happy
11952,sad
11953,happy
11954,sad
11955,happy
11956,happy
11957,sad
11958,happy
11959,fear
11960,neural
11961,happy
11962,neural
11963,happy
11964,neural
11965,fear
11966,happy
11967,neural
11968,happy
11969,happy
11970,neural
11971,happy
11972,happy
11973,neural
11974,happy
11975,angry
11976,angry
11977,surprise
11978,angry
11979,neural
11980,neural
11981,angry
11982,neural
11983,happy
11984,sad
11985,neural
11986,angry
11987,happy
11988,angry
11989,happy
11990,happy
11991,neural
11992,happy
11993,neural
11994,neural
11995,angry
11996,fear
11997,happy
11998,happy
11999,sad
12000,neural
12001,sad
12002,angry
12003,happy
12004,sad
12005,happy
12006,happy
12007,happy
12008,angry
12009,happy
12010,angry
12011,happy
12012,neural
12013,happy
12014,happy
12015,surprise
12016,happy
12017,sad
12018,happy
12019,neural
12020,happy
12021,angry
12022,neural
12023,happy
12024,happy
12025,sad
12026,neural
12027,angry
12028,happy
12029,angry
12030,sad
12031,happy
12032,happy
12033,sad
12034,surprise
12035,neural
12036,happy
12037,angry
12038,angry
12039,happy
12040,happy
12041,fear
12042,happy
12043,happy
12044,happy
12045,angry
12046,happy
12047,angry
12048,neural
12049,happy
12050,sad
12051,happy
12052,happy
12053,happy
12054,sad
12055,neural
12056,angry
12057,happy
12058,happy
12059,happy
12060,happy
12061,happy
12062,happy
12063,happy
12064,neural
12065,angry
12066,happy
12067,neural
12068,neural
12069,happy
12070,fear
12071,neural
12072,neural
12073,neural
12074,angry
12075,fear
12076,neural
12077,happy
12078,happy
12079,happy
12080,happy
12081,sad
12082,happy
12083,neural
12084,happy
12085,happy
12086,happy
12087,angry
12088,angry
12089,neural
12090,sad
12091,neural
12092,angry
12093,fear
12094,angry
12095,surprise
12096,happy
12097,neural
12098,happy
12099,neural
12100,neural
12101,neural
12102,happy
12103,neural
12104,neural
12105,happy
12106,sad
12107,happy
12108,neural
12109,sad
12110,neural
12111,angry
12112,happy
12113,happy
12114,neural
12115,happy
12116,happy
12117,happy
12118,surprise
12119,happy
12120,angry
12121,sad
12122,neural
12123,happy
12124,fear
12125,happy
12126,angry
12127,neural
12128,happy
12129,neural
12130,angry
12131,happy
12132,sad
12133,happy
12134,angry
12135,angry
12136,angry
12137,neural
12138,sad
12139,neural
12140,surprise
12141,neural
12142,happy
12143,angry
12144,neural
12145,happy
12146,happy
12147,happy
12148,happy
12149,surprise
12150,happy
12151,happy
12152,happy
12153,neural
12154,happy
12155,neural
12156,sad
12157,sad
12158,happy
12159,neural
12160,fear
12161,sad
12162,happy
12163,happy
12164,happy
12165,happy
12166,sad
12167,neural
12168,angry
12169,neural
12170,happy
12171,angry
12172,fear
12173,neural
12174,angry
12175,neural
12176,neural
12177,happy
12178,happy
12179,neural
12180,angry
12181,fear
12182,neural
12183,angry
12184,angry
12185,angry
12186,angry
12187,happy
12188,neural
12189,neural
12190,happy
12191,neural
12192,happy
12193,happy
12194,sad
12195,happy
12196,angry
12197,surprise
12198,neural
12199,neural
12200,neural
12201,angry
12202,neural
12203,neural
12204,happy
12205,neural
12206,happy
12207,happy
12208,happy
12209,angry
12210,happy
12211,happy
12212,neural
12213,happy
12214,neural
12215,fear
12216,angry
12217,angry
12218,neural
12219,neural
12220,happy
12221,happy
12222,neural
12223,happy
12224,angry
12225,angry
12226,happy
12227,happy
12228,sad
12229,neural
12230,happy
12231,sad
12232,angry
12233,neural
12234,happy
12235,angry
12236,neural
12237,happy
12238,happy
12239,happy
12240,angry
12241,angry
12242,angry
12243,neural
12244,neural
12245,happy
12246,happy
12247,neural
12248,happy
12249,angry
12250,angry
12251,angry
12252,surprise
12253,neural
12254,angry
12255,surprise
12256,fear
12257,happy
12258,neural
12259,happy
